4585 255 31632.82 12 3 2001 118 38 4000 1000 1 25 125 13 1 29613 22 6402 5425 339662634 0 5082 5372
4586 255 31632.88 12 3 2001 118 38 4000 1000 1 25 125 14 1 29462 22 6401 5424 339662693 0 5084 5374
4587 255 31632.93 12 3 2001 118 38 4000 1000 1 25 125 15 1 27981 21 6401 5424 339662742 0 5084 5376
4588 255 31632.98 12 3 2001 118 38 4000 1000 1 25 125 16 1 27856 21 6401 5425 339662793 0 5087 5376
4589 255 31633.03 12 3 2001 118 38 4000 1000 1 25 125 17 1 27836 21 6402 5425 339662842 0 5090 5378
4590 255 31633.10 12 3 2001 118 38 4000 1000 1 25 125 18 0 101 0 3201 2712 339662928 0 5090 5379
4591 256 31633.16 12 3 2001 118 38 4000 1000 1 25 125 1 1 27923 21 6402 5424 339662977 0 5093 5379
4592 256 31633.21 12 3 2001 118 38 4000 1000 1 25 125 2 1 27794 21 6402 5425 339663024 0 5095 5382
4593 256 31633.26 12 3 2001 118 38 4000 1000 1 25 125 3 1 27991 21 6401 5424 339663073 0 5095 5384
4594 256 31633.30 12 3 2001 118 38 4000 1000 1 25 125 4 1 29634 22 6401 5424 339663121 0 5097 5384
4595 256 31633.35 12 3 2001 118 38 4000 1000 1 25 125 5 1 27947 21 6401 5425 339663165 0 5098 5386
4596 256 31633.39 12 3 2001 118 38 4000 1000 1 25 125 6 1 28991 22 6401 5424 339663210 0 5098 5387
4597 256 31633.44 12 3 2001 118 38 4000 1000 1 25 125 7 1 29010 22 6401 5424 339663253 0 5099 5387
4598 256 31633.50 12 3 2001 118 38 4000 1000 1 25 125 8 1 27788 21 6401 5424 339663314 0 5101 5389
4599 256 31633.54 12 3 2001 118 38 4000 1000 1 25 125 9 1 28132 21 6401 5424 339663360 0 5101 5391
4600 256 31633.59 12 3 2001 118 38 4000 1000 1 25 125 10 1 29710 22 6400 5424 339663402 0 5102 5391
4601 256 31633.64 12 3 2001 118 38 4000 1000 1 25 125 11 1 28714 21 6401 5424 339663452 0 5103 5393
4602 256 31633.69 12 3 2001 118 38 4000 1000 1 25 125 12 1 28919 21 6400 5424 339663504 0 5103 5395
4603 256 31633.74 12 3 2001 118 38 4000 1000 1 25 125 13 1 28725 21 6401 5424 339663553 0 5103 5395
4604 256 31633.79 12 3 2001 118 38 4000 1000 1 25 125 14 1 29665 22 6401 5424 339663602 0 5104 5396
4605 256 31633.83 12 3 2001 118 38 4000 1000 1 25 125 15 1 28055 21 6401 5424 339663650 0 5104 5398
4606 256 31633.88 12 3 2001 118 38 4000 1000 1 25 125 16 1 27852 21 6401 5424 339663693 0 5105 5398
4607 256 31633.93 12 3 2001 118 38 4000 1000 1 25 125 17 1 29093 22 6401 5423 339663744 0 5106 5400
4608 256 31634.00 12 3 2001 118 38 4000 1000 1 25 125 18 256 0 0 3200 2712 339663830 0 5106 5402
4609 257 31634.08 12 3 2001 118 38 4000 1000 1 25 125 1 1 27975 21 6401 5424 339663888 0 5107 5402
4610 257 31634.12 12 3 2001 118 38 4000 1000 1 25 125 2 1 29109 22 6401 5424 339663939 0 5108 5404
4611 257 31634.17 12 3 2001 118 38 4000 1000 1 25 125 3 1 28024 21 6401 5424 339663983 0 5108 5406
4612 257 31634.22 12 3 2001 118 38 4000 1000 1 25 125 4 1 29741 22 6401 5424 339664031 0 5109 5406
4613 257 31634.27 12 3 2001 118 38 4000 1000 1 25 125 5 1 27989 21 6400 5423 339664082 0 5109 5408
4614 257 31634.31 12 3 2001 118 38 4000 1000 1 25 125 6 1 28932 22 6399 5423 339664132 0 5109 5410
4615 257 31634.36 12 3 2001 118 38 4000 1000 1 25 125 7 1 28978 22 6401 5423 339664176 0 5110 5410
4616 257 31634.41 12 3 2001 118 38 4000 1000 1 25 125 8 1 27739 21 6400 5423 339664225 0 5111 5412
4617 257 31634.45 12 3 2001 118 38 4000 1000 1 25 125 9 1 28110 21 6400 5423 339664270 0 5111 5414
4618 257 31634.50 12 3 2001 118 38 4000 1000 1 25 125 10 1 29791 22 6400 5423 339664312 0 5113 5414
4619 257 31634.55 12 3 2001 118 38 4000 1000 1 25 125 11 1 29002 21 6399 5424 339664361 0 5114 5416
4620 257 31634.60 12 3 2001 118 38 4000 1000 1 25 125 12 1 27853 20 6400 5424 339664417 0 5114 5417
4621 257 31634.86 12 3 2001 118 38 4000 1000 1 25 125 13 1 29009 21 6401 5423 339664672 0 5116 5417
4622 257 31634.91 12 3 2001 118 38 4000 1000 1 25 125 14 1 28466 21 6398 5423 339664721 0 5125 5419
4623 257 31634.96 12 3 2001 118 38 4000 1000 1 25 125 15 1 28095 21 6399 5423 339664772 0 5125 5426
4624 257 31635.01 12 3 2001 118 38 4000 1000 1 25 125 16 1 29154 22 6399 5424 339664823 0 5128 5426
4625 257 31635.06 12 3 2001 118 38 4000 1000 1 25 125 17 1 28971 22 6399 5423 339664872 0 5131 5428
4626 257 31635.13 12 3 2001 118 38 4000 1000 1 25 125 18 512 221 0 3199 2711 339664958 0 5131 5430
4627 258 31635.19 12 3 2001 118 38 4000 1000 1 25 125 1 1 28000 21 6400 5423 339665007 0 5136 5430
4628 258 31635.24 12 3 2001 118 38 4000 1000 1 25 125 2 1 29038 22 6400 5423 339665054 0 5139 5433
4629 258 31635.28 12 3 2001 118 38 4000 1000 1 25 125 3 1 28030 21 6398 5423 339665102 0 5139 5435
4630 258 31635.33 12 3 2001 118 38 4000 1000 1 25 125 4 1 29843 22 6398 5423 339665145 0 5142 5435
4631 258 31635.38 12 3 2001 118 38 4000 1000 1 25 125 5 1 28008 21 6398 5423 339665193 0 5145 5437
4632 258 31635.42 12 3 2001 118 38 4000 1000 1 25 125 6 1 28723 22 6400 5422 339665241 0 5145 5438
4633 258 31635.48 12 3 2001 118 38 4000 1000 1 25 125 7 1 28798 22 6399 5422 339665295 0 5147 5438
4634 258 31635.53 12 3 2001 118 38 4000 1000 1 25 125 8 1 27669 21 6399 5422 339665344 0 5150 5439
4635 258 31635.57 12 3 2001 118 38 4000 1000 1 25 125 9 1 28129 21 6398 5423 339665390 0 5150 5442
4636 258 31635.62 12 3 2001 118 38 4000 1000 1 25 125 10 1 28511 21 6399 5423 339665432 0 5153 5442
4637 258 31635.67 12 3 2001 118 38 4000 1000 1 25 125 11 1 29170 21 6399 5422 339665483 0 5156 5444
4638 258 31635.72 12 3 2001 118 38 4000 1000 1 25 125 12 1 27986 20 6399 5422 339665533 0 5156 5445
4639 258 31635.77 12 3 2001 118 38 4000 1000 1 25 125 13 1 28995 21 6399 5422 339665584 0 5160 5445
4640 258 31635.82 12 3 2001 118 38 4000 1000 1 25 125 14 1 28451 21 6399 5422 339665632 0 5163 5447
4641 258 31635.86 12 3 2001 118 38 4000 1000 1 25 125 15 1 28051 21 6398 5422 339665680 0 5163 5449
4642 258 31635.91 12 3 2001 118 38 4000 1000 1 25 125 16 1 29074 22 6399 5422 339665724 0 5165 5449
4643 258 31635.96 12 3 2001 118 38 4000 1000 1 25 125 17 1 28841 22 6398 5422 339665774 0 5168 5451
4644 258 31636.18 12 3 2001 118 38 4000 1000 1 25 125 18 769 1083155 4677 3198 2711 339665868 0 5168 5452
4645 259 31636.24 12 3 2001 118 38 4000 1000 1 25 125 1 1 27916 21 6398 5421 339666059 0 5176 5452
4646 259 31636.29 12 3 2001 118 38 4000 1000 1 25 125 2 1 28901 22 6397 5421 339666102 0 5177 5455
